"Juego de Mesa Devir - Exit: El Castillo Prohibido","1174234","sku:1174234
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+ 12 años
Tiempo de juego:45 - 90 minutos
Cantidad de usuarios:1 - 4
Información adicional:De visita por un antiguo castillo, encontrarás con una magnífica sala del trono. pero al entrar en ella, ¡el enorme portón de madera se cierra con un estrépito y los deja atrapados! ¿Podrás resolver los acertijos a tiempo y salir del castillo antes que sea demasiado tarde?
Características adicionales:","juego-de-mesa-devir-exit-el-castillo-prohibido-1174234","12990"
"Panel TV 75 Pulgadas Decocasa Allure Gris","1174168","sku:1174168
Marca:DECOCASA
Tipo de producto:Muebles de living
Modelo:Allure
Cantidad de repisas:1
Alto del producto:134 CM
Ancho del producto:218 CM
Profundidad del producto:18 CM
Espesor del producto:25 MM
Peso con empaque:37,7 KG
Material de la estructura:MDF
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Servicio de armado incluido:No
Garantía del proveedor:6 meses
Cantidad de bultos:1
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Perforaciones para cables:Si
Capacidad para TV:Hasta 75 Pulgadas","panel-tv-75-pulgadas-decocasa-allure-gris-1174168","169990"
"Juego de Mesa Devir - Ensalada de Puntos   ","1174233","sku:1174233
Marca:Devir
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:11 CM
Ancho del empaque:15 CM
Profundidad del empaque:3 CM
Edad recomendada:+ 8 años
Tiempo de juego:15 - 30 minutos
Cantidad de usuarios:2 - 6
Información adicional:Ensalada de puntos es un juego de cartas para toda la familia, rápido y divertido. Con más de 100 formas diferentes de puntuar, los jugadores deberán formar sus mejores ensaladas de verduras… ¡y de puntos! Consigue la mejor combinación de cartas de verduras y de puntuación de un mercado siempre cambiante.
Características adicionales:","juego-de-mesa-devir-ensalada-de-puntos-1174233","10990"
"Juego de Mesa Devir Exit Robo En El Misisipi ","1174247","sku:1174247
Color:Multicolor
Marca:DEVIR
Tipo de producto:Juego de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+12 años
Emisión de luces:No
Emisión de sonidos:No
Modelo:Exit Robo en el Misisipi
Requiere batería:No
Tiempo de juego:45 - 90 minutos
Cantidad de usuarios:1 - 4 jugadores
Información adicional:","juego-de-mesa-devir-exit-robo-en-el-misisipi-1174247","12990"
"Juego de Mesa Devir - Exit: El Tesoro Hundido ","1174237","sku:1174237
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+ 10 años
Tiempo de juego:45 - 90 minutos
Cantidad de usuarios:1 - 4
Información adicional:
Características adicionales:","juego-de-mesa-devir-exit-el-tesoro-hundido-1174237","12990"
"Cortasetos Black+Decker 500W BEHTS401-B2C Naranjo","1174118","sku:1174118
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Herramientas
GTIN:885911671279
Modelo:BEHTS401-B2C
Alto del empaque:16 CM
Ancho del empaque:20 CM
Peso con empaque:4 KG
Alto del producto:93,6 CM
Ancho del producto:20,4 CM
Largo del producto:18,6 CM
Peso del producto:2,65 KG
Alimentación:Eléctrica
Incluye:
Características adicionales:
Garantía del proveedor:6 meses","cortasetos-black-decker-500w-behts401-b2c-naranjo-1174118","84504"
"Sopladora Inalámbrica Black+Decker LSW221-B2C Naranja","1174117","sku:1174117
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Herramientas
GTIN:885911603805
Modelo:LSW221-B2C
Alto del empaque:16 CM
Ancho del empaque:20 CM
Peso con empaque:4 KG
Alto del producto:16 CM
Ancho del producto:20 CM
Largo del producto:48 CM
Peso del producto:4 KG
Alimentación:Eléctrica
Incluye:
Características adicionales:
Garantía del proveedor:6 meses","sopladora-inalambrica-black-decker-lsw221-b2c-naranja-1174117","73235"
"Juego de Mesa Devir - Código Secreto Imágenes","1174229","sku:1174229
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:23 CM
Ancho del empaque:16 CM
Profundidad del empaque:5 CM
Edad recomendada:+ 10 años
Tiempo de juego:15 - 30 minutos
Cantidad de usuarios:2 - 8
Información adicional:Código Secreto Imágenes es la versión con ilustraciones del multipremiado Código Secreto. En lugar de una palabra, cada tarjeta contiene una imagen, pero el juego mantiene las mismas reglas y la misma dosis de diversión. Además, esta versión se puede jugar por separado o combinarla con Código Secreto.
Características adicionales:","juego-de-mesa-devir-codigo-secreto-imagenes-1174229","24990"
"Juego de Mesa Devir - Carcassonne Básico 2da Edición","1174220","sku:1174220
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:19 CM
Ancho del empaque:27,5 CM
Profundidad del empaque:6,5 CM
Edad recomendada:+ 8 años
Tiempo de juego:30 - 45 minutos
Cantidad de usuarios:2 - 5
Información adicional:Carcassonne es el juego de mesa moderno para los que quieren empezar con juegos estratégicos de verdad. Con un reglamento sencillo de aprender, cada decisión que tomas durante la partida influye en tus posibilidades de ganar. Mediante la colocación de losetas, los jugadores construyen caminos, ciudades y monasterios, y, cuando se acaban las losetas, el jugador que tiene más puntos gana la partida.
Características adicionales:","juego-de-mesa-devir-carcassonne-basico-2da-edicion-1174220","21990"
"Juego de Mesa Devir - Exit: La Estación Polar","1174240","sku:1174240
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+ 12 años
Tiempo de juego:45 - 90 minutos
Cantidad de usuarios:1 - 4
Información adicional:
Características adicionales:","juego-de-mesa-devir-exit-la-estacion-polar-1174240","12990"
"Juego de Mesa Devir King of New York","1174252","sku:1174252
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:26 CM
Ancho del empaque:26 CM
Profundidad del empaque:7 CM
Edad recomendada:+ 10 años
Tiempo de juego:40 minutos
Cantidad de usuarios:2 - 6
Información adicional:
Características adicionales:Autor: Richard Garfield. Idioma: Castellano","juego-de-mesa-devir-king-of-new-york-1174252","39990"
"Rack Decocasa Oslo TV 75'' Gris /Castaño","1174200","sku:1174200
Color:Off White
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Oslo
Ruedas:Si
Cantidad de cajones:0
Cantidad de patas:4
Cantidad de puertas:3
Cantidad de repisas:4
Alto del producto:53 CM
Ancho del producto:185 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Alto del empaque:53 CM
Ancho del empaque:185 CM
Profundidad del empaque:38 CM
Peso con empaque:40,66 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:1
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Perforaciones para cables:2
Capacidad para TV:Hasta 75 pulgadas","rack-decocasa-oslo-tv-75-gris-castano-1174200","219990"
"Panel/Rack TV 75 Pulgadas Decocasa Allure+Lewis Gris","1174172","sku:1174172
Marca:DECOCASA
Tipo de producto:Muebles de living
Modelo:Allure+Lewis
Cantidad de cajones:2
Cantidad de patas:6
Cantidad de repisas:3
Alto del producto:187 CM
Ancho del producto:184 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Peso con empaque:105,8 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Servicio de armado incluido:No
Garantía del proveedor:6 meses
Cantidad de bultos:3
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Perforaciones para cables:Si
Capacidad para TV:Hasta 75 Pulgadas","panel-rack-tv-75-pulgadas-decocasa-allure-lewis-gris-1174172","569990"
"Rack Decocasa Oslo Tv 50'' Off White/Castaño","1174199","sku:1174199
Color:Off White
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Oslo
Ruedas:Si
Cantidad de cajones:0
Cantidad de patas:4
Cantidad de puertas:3
Cantidad de repisas:4
Alto del producto:53 CM
Ancho del producto:185 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Alto del empaque:53 CM
Ancho del empaque:185 CM
Profundidad del empaque:38 CM
Peso con empaque:40,66 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Off White
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:1
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Capacidad para TV:Hasta 50 pulgadas","rack-decocasa-oslo-tv-50-off-white-castano-1174199","189990"
"Panel Rack Decocasa Oslo 75'' Gris Castaño","1174180","sku:1174180
Color:Gris Oscuro
Marca:DECOCASA
Tipo de producto:Panel Rack
Modelo:Oslo
Ruedas:No
Cantidad de patas:4
Cantidad de puertas:3
Cantidad de repisas:4
Alto del producto:187 CM
Ancho del producto:221 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Alto del empaque:11,3 CM
Ancho del empaque:221 CM
Profundidad del empaque:38 CM
Peso con empaque:85,26 KG
Material de la estructura:Mdf
Material de las patas:Mdf
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:3
Incluye sistema de anclaje:Si
Material de la cubierta:Mdf
Perforaciones para cables:3
Capacidad para TV:Hasta 75 pulgadas","panel-rack-decocasa-oslo-75-gris-casta-o-1174180","399990"
"Sierra Circular 1400W Black+Decker CS1004-B2C","1174132","sku:1174132
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Herramientas
GTIN:885911487634
Modelo:CS1004-B2C
Alto del producto:21 CM
Ancho del producto:26 CM
Largo del producto:35 CM
Peso del producto:4,5 KG
Incluye:1 Disco de corte 18 dientes con carburo de tungsteno. 1 Guía paralela
Información adicional:
Garantía del proveedor:6 meses","sierra-circular-1400w-black-decker-cs1004-b2c-1174132","52577"
"Juego de Mesa Devir - Exit: La Cabaña Abandonada  ","1174238","sku:1174238
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+ 12 años
Tiempo de juego:45 - 90 minutos
Cantidad de usuarios:1 - 4
Información adicional:Después de tener una avería con el automóvil buscas un refugio donde pasar la noche. Por suerte encuentras una cabaña abandonada en medio del bosque. ¡Pero antes de que amanezca te das cuenta de que la puerta por la que entraste ha quedado cerrada completamente! ¡Y todas las ventanas tienen unos barrotes de hierro que te impiden salir! Y luego, encima de una mesa, descubres un extraño cuaderno y un curioso disco…
Características adicionales:","juego-de-mesa-devir-exit-la-cabana-abandonada-1174238","12990"
"Juego de Mesa Devir Sushi Go","1174257","sku:1174257
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Edad recomendada:+ 8 años
Tiempo de juego:15 minutos
Cantidad de usuarios:2 - 5
Información adicional:
Características adicionales:Idioma: Castellano","juego-de-mesa-devir-sushi-go-1174257","12990"
"Juego de Mesa Devir - Colt Super Express","1174231","sku:1174231
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:14 CM
Ancho del empaque:14 CM
Profundidad del empaque:4,2 CM
Edad recomendada:+ 8 años
Tiempo de juego:15 minutos
Cantidad de usuarios:3 - 7
Información adicional:Super Colt Express es lo nuevo de la familia de Colt Express, este es un juego mucho más concentrado, en la que tendrás que planificar tus movimientos con astucia para evitar las balas y ser el último bandido que quede en pie en el tren.
Características adicionales:","juego-de-mesa-devir-colt-super-express-1174231","14990"
"Rack Decocasa Austin TV 50 Pulgadas Off White","1174183","sku:1174183
Color:Off White
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Austin
Ruedas:No
Cantidad de cajones:1
Cantidad de patas:6
Cantidad de puertas:2
Cantidad de repisas:3
Alto del producto:52 CM
Ancho del producto:184 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Alto del empaque:52 CM
Ancho del empaque:18,4 CM
Profundidad del empaque:38 CM
Peso con empaque:53,22 KG
Material de la estructura:MDF
Material de las patas:Madera
Color de la estructura:Off White
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:2
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Capacidad para TV:Hasta 50 pulgadas","rack-decocasa-austin-tv-50-pulgadas-off-white-1174183","299990"
"Juego de Mesa Devir Paris La Cite de la Lumiere","1174255","sku:1174255
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:20 CM
Ancho del empaque:20 CM
Profundidad del empaque:5 CM
Edad recomendada:+ 8 años
Tiempo de juego:30 minutos
Cantidad de usuarios:2
Información adicional:Paris es un juego que se desarrolla a finales del siglo XIX en París durante la Exposición Universal de 1889, o feria mundial, cuando la electricidad pública era un tema candente. La electricidad se extendió por toda la ciudad, creando hermosas calles nocturnas parisinas y acuñando el apodo de París “La Cité de la Lumiére”, la ciudad de las luces.
Características adicionales:","juego-de-mesa-devir-paris-la-cite-de-la-lumiere-1174255","22990"
"Cooler Portátil Eléctrico 24 Litros 12V Black+Decker BDC24L-B2C","1174143","sku:1174143
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Accesorios autos
GTIN:885911411240
Modelo:BDC24L-B2C
Capacidad:24 L
Alto del producto:44,5 CM
Ancho del producto:31 CM
Largo del producto:42 CM
Peso del producto:5,7 KG
Incluye:
Información adicional:
Garantía del proveedor:6 meses","cooler-portatil-electrico-24-litros-12v-black-decker-bdc24l-b2c-1174143","112675"
"Iphone 12 Mini 128GB Black 5,4 Pulgadas Claro","1174069","sku:1174069
Color:Negro
Marca:APPLE
Tipo de producto:Iphone
Operador:Claro
Bandas:GSM/EDGE (850, 900, 1800, 1900 MHz) UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz) LTE (1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26,28,30,32,66)
Capacidad de la batería:2227 mAh
Peso del producto:133 GR
Garantía del proveedor:1 año
Modelo:12 Mini
Memoria interna:128 GB
Resolución cámara frontal:12 MP
Cámara frontal:1
Cámara posterior:2
Resolución cámara posterior:12 MP + 12 MP
Memoria RAM:4 GB
Sistema operativo:iOS 14
Tamaño de la pantalla:5,4 pulgadas
Pantalla touch:Si
Tipo de tarjeta SIM:Nano SIM
Zona Wi-Fi:Si
Procesador:A14 Bionic","iphone-12-mini-128gb-black-5-4-pulgadas-claro-1174069","999990"
"Rack Decocasa Lewis TV 75'' Gris","1174197","sku:1174197
Color:Gris
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Lewis
Ruedas:Si
Cantidad de cajones:2
Cantidad de patas:6
Cantidad de puertas:0
Cantidad de repisas:2
Alto del producto:53 CM
Ancho del producto:217 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Alto del empaque:53 CM
Ancho del empaque:217 CM
Profundidad del empaque:38 CM
Peso con empaque:68,1 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:2
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Capacidad para TV:Hasta 75 pulgadas","rack-decocasa-lewis-tv-75-gris-1174197","409990"
"Rack Decocasa Iron TV 75 Pulgadas Castaño","1174190","sku:1174190
Color:Off White
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Iron
Ruedas:No
Cantidad de cajones:2
Cantidad de patas:3
Cantidad de puertas:2
Cantidad de repisas:1
Alto del producto:57 CM
Ancho del producto:217 CM
Profundidad del producto:45 CM
Espesor del producto:25 MM
Alto del empaque:57 CM
Ancho del empaque:217 CM
Profundidad del empaque:45 CM
Peso con empaque:40,66 KG
Material de la estructura:MDF
Material de las patas:Metal
Color de la estructura:Off White
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:3
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Capacidad para TV:Hasta 75 pulgadas
Espesor del vidrio:20 MM","rack-decocasa-iron-tv-75-pulgadas-castano-1174190","509990"
"Multiherramienta Inalámbrica + 35 accesorios Black+Decker BCRT8K35-B2C","1174119","sku:1174119
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Herramientas
GTIN:885911725439
Modelo:BCRT8K35-B2C
Alto del producto:6,2 CM
Ancho del producto:20,6 CM
Largo del producto:27,6 CM
Peso del producto:0,4 KG
Incluye:
Información adicional:
Garantía del proveedor:6 meses","multiherramienta-inalambrica-35-accesorios-black-decker-bcrt8k35-b2c-1174119","62905"
"Panel/Rack TV 50 Pulgadas Decocasa Allure+Lewis Off White","1174171","sku:1174171
Marca:DECOCASA
Tipo de producto:Muebles de living
Modelo:Allure+Lewis
Cantidad de cajones:2
Cantidad de patas:6
Cantidad de repisas:3
Alto del producto:187 CM
Ancho del producto:184 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Peso con empaque:97,38 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Off White
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Servicio de armado incluido:No
Garantía del proveedor:6 meses
Cantidad de bultos:3
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Perforaciones para cables:Si
Capacidad para TV:Hasta 50 Pulgadas","panel-rack-tv-50-pulgadas-decocasa-allure-lewis-off-white-1174171","499990"
"Rack Decocasa Lewis TV 50'' Gris","1174195","sku:1174195
Color:Gris
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Lewis
Ruedas:6
Cantidad de cajones:2
Cantidad de patas:6
Cantidad de puertas:0
Cantidad de repisas:2
Alto del producto:53 CM
Ancho del producto:184 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Alto del empaque:53 CM
Ancho del empaque:184 CM
Profundidad del empaque:38 CM
Peso con empaque:59,68 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:2
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Capacidad para TV:Hasta 50 pulgadas","rack-decocasa-lewis-tv-50-gris-1174195","359990"
"Juguemos Más Cerca Devir Edición Invierno ","1174251","sku:1174251
Color:Multicolor
Marca:DEVIR
Tipo de producto:Juego de mesa
Garantía del proveedor:6 meses
Alto del empaque:10 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+4 años
Emisión de luces:No
Emisión de sonidos:No
Modelo:Juguemos mas Cerca Edición Invierno
Requiere batería:No
Tiempo de juego:20 minutos
Cantidad de usuarios:3 - 6 jugadores
Información adicional:","juguemos-mas-cerca-devir-edicion-invierno-1174251","9990"
"Lavadora a Presión Black+Decker Inalámbrica 20V Naranjo","1174091","sku:1174091
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Hidrolavadora
Alimentación:Eléctrica
Alto del producto:30 CM
Ancho del producto:9 CM
Profundidad del producto:45 CM
Peso del producto:1,7 KG
GTIN:885911758833
Garantía del proveedor:6 meses
Modelo:BCPC20D1-B2
Consumo:20V
Ruedas:No
Superficie de uso:Para limpieza de patios, jardines, motos, autos, material deportivo, etc.
Información adicional:
Características adicionales:","lavadora-a-presion-black-decker-inalambrica-20v-naranjo-1174091","122064"
"Juego de Mesa Devir Exit - Muerte en el Orient Express","1174245","sku:1174245
Color:Multicolor
Marca:DEVIR
Tipo de producto:Juego de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:12 años o mas
Emisión de luces:No
Emisión de sonidos:No
Modelo:Exit Muerte en el Orient Express
Requiere batería:No
Tiempo de juego:45-90 minutos
Cantidad de usuarios:1-4 jugadores
Información adicional:","juego-de-mesa-devir-exit-muerte-en-el-orient-express-1174245","12990"
"Juego de Mesa Devir- Exit: El Laboratorio Secreto","1174235","sku:1174235
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:+ 12 años
Tiempo de juego:45 - 90 minutos
Cantidad de usuarios:1 - 6
Información adicional:
Características adicionales:","juego-de-mesa-devir-exit-el-laboratorio-secreto-1174235","12990"
"Puzzle Devir Exit - El Faro Solitario Avanzado","1174246","sku:1174246
Color:Multicolor
Marca:DEVIR
Tipo de producto:Juego de mesa
Garantía del proveedor:6 meses
Alto del empaque:26 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:12 años o mas
Emisión de luces:No
Emisión de sonidos:No
Modelo:Exit Puzzle El Faro Solitario Avanzado
Requiere batería:No
Tiempo de juego:120-180 minutos
Cantidad de usuarios:1-4 jugadores
Información adicional:","puzzle-devir-exit-el-faro-solitario-avanzado-1174246","19990"
"Kit Carrete Nylon Black+Decker de Orilladora A6054-CH","1174098","sku:1174098
Color:Negro
Marca:BLACK+DECKER
Tipo de producto:Herramienta
GTIN:885911235129
Modelo:A6054-CH
Alto del empaque:23,5 CM
Ancho del empaque:36 CM
Peso con empaque:8,3 KG
Alto del producto:4 CM
Ancho del producto:12,5 CM
Largo del producto:14,5 CM
Peso del producto:0,1 KG
Alimentación:Eléctrica
Incluye:
Características adicionales:
Garantía del proveedor:6 meses","kit-carrete-nylon-black-decker-de-orilladora-a6054-ch-1174098","7503"
"Juego de Mesa Devir King of Tokyo 2da Edición","1174253","sku:1174253
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:26 CM
Ancho del empaque:26 CM
Profundidad del empaque:7 CM
Edad recomendada:+ 8 años
Tiempo de juego:30 minutos
Cantidad de usuarios:2 - 6
Información adicional:King of Tokyo es un juego de 2 a 6 jugadores en el que representas a un monstruo mutante, a un enfurecido robot, o incluso a un odioso alienígena envuelto en una divertida y caótica contienda. Lanza los dados y elige tu estrategia: ¿Atacarás a tus enemigos? ¿Curarás tus heridas? ¿Mejorarás a tu monstruo? ¡Machaca y pisotea en tu camino hacia la victoria!
Características adicionales:","juego-de-mesa-devir-king-of-tokyo-2da-edicion-1174253","29990"
"Hidrolavadora 1400W Black+Decker BW14-B2C","1174139","sku:1174139
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Hidrolavadora
GTIN:885911524674
Modelo:BW14-B2C
Alto del producto:45 CM
Ancho del producto:26,5 CM
Largo del producto:29,5 CM
Peso del producto:6,9 KG
Incluye:
Información adicional:
Garantía del proveedor:6 meses","hidrolavadora-1400w-black-decker-bw14-b2c-1174139","99528"
"Cepillo 650W + Sierra 1400W Black+Decker 7698-CS1004","1174134","sku:1174134
Color:Naranjo
Marca:BLACK+DECKER
Tipo de producto:Herramientas
Modelo:7698-CS1004
Alto del producto:38 CM
Ancho del producto:26 CM
Largo del producto:35 CM
Peso del producto:7,7 KG
Incluye:
Información adicional:
Características adicionales:
Garantía del proveedor:6 meses","cepillo-650w-sierra-1400w-black-decker-7698-cs1004-1174134","112675"
"Rack Decocasa Flyn Stilo TV 50 Pulgadas Off White","1174187","sku:1174187
Color:Off White
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Flyn Stilo
Ruedas:No
Cantidad de patas:5
Cantidad de puertas:3
Cantidad de repisas:3
Alto del producto:65 CM
Ancho del producto:184 CM
Profundidad del producto:41 CM
Espesor del producto:25 MM
Alto del empaque:65 CM
Ancho del empaque:184 CM
Profundidad del empaque:41 CM
Peso con empaque:48,6 KG
Material de la estructura:MDF
Material de las patas:Madera
Color de la estructura:Off White
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:1
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Perforaciones para cables:4
Capacidad para TV:Hasta 50 pulgadas","rack-decocasav-flyn-stilo-tv-50-pulgadas-off-white-1174187","239990"
"Juego de Mesa Devir Exit - La Feria Terrorífica  ","1174241","sku:1174241
Color:Multicolor
Marca:DEVIR
Tipo de producto:Juego de mesa
Garantía del proveedor:6 meses
Alto del empaque:13 CM
Ancho del empaque:18 CM
Profundidad del empaque:4 CM
Edad recomendada:10 años o mas
Emisión de luces:No
Emisión de sonidos:No
Modelo:Exit La Feria Terrorífica
Requiere batería:No
Tiempo de juego:45-90 minutos
Cantidad de usuarios:1 - 4 jugadores
Información adicional:","juego-de-mesa-devir-exit-la-feria-terrorifica-1174241","12990"
"Rack Decocasa Jasper TV 75 Off White - Gold","1174194","sku:1174194
Color:Off White / Gold
Marca:DECOCASA
Tipo de producto:Rack
Modelo:Jasper
Ruedas:No
Cantidad de cajones:2
Cantidad de patas:6
Cantidad de puertas:2
Cantidad de repisas:0
Alto del producto:60 CM
Ancho del producto:220 CM
Profundidad del producto:47 CM
Espesor del producto:25 MM
Alto del empaque:60 CM
Ancho del empaque:220 CM
Profundidad del empaque:47 CM
Peso con empaque:39,12 KG
Material de la estructura:Mdf
Material de las patas:Acero
Color de la estructura:Off White
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Garantía del proveedor:6 meses
Cantidad de bultos:2
Incluye sistema de anclaje:Si
Material de la cubierta:Mdf
Capacidad para TV:Hasta 75 pulgadas","rack-decocasa-jasper-tv-75-off-white-gold-1174194","319990"
"Panel/Rack TV 50 Pulgadas Decocasa Allure+Lewis Gris ","1174170","sku:1174170
Marca:DECOCASA
Tipo de producto:Muebles de living
Modelo:Allure+Lewis
Cantidad de cajones:2
Cantidad de patas:6
Cantidad de repisas:3
Alto del producto:187 CM
Ancho del producto:184 CM
Profundidad del producto:38 CM
Espesor del producto:25 MM
Peso con empaque:97,38 KG
Material de la estructura:MDF
Material de las patas:MDF
Color de la estructura:Gris
Acabado:Pintura UV
País de origen:Brasil
Requiere armado:Si
Manual de armado incluido:Si
Servicio de armado incluido:No
Garantía del proveedor:6 meses
Cantidad de bultos:3
Incluye sistema de anclaje:Si
Material de la cubierta:MDF
Perforaciones para cables:1
Capacidad para TV:Hasta 50 Pulgadas","panel-tv-50-pulgadas-decocasa-allure-lewis-gris-1174170","499990"
"Juego de Mesa Devir - El Monstruo de Colores","1174232","sku:1174232
Marca:DEVIR
Tipo de producto:Juegos de mesa
Garantía del proveedor:6 meses
Alto del empaque:30 CM
Ancho del empaque:30 CM
Profundidad del empaque:7 CM
Edad recomendada:+ 4 años
Tiempo de juego:25 minutos
Cantidad de usuarios:2 - 5
Información adicional:El monstruo de colores es un juego de mesa para niños basado en el popular personaje del cuento que divertirá a toda la familia. Está recomendado a partir de 4 años, pero toda la familia disfrutará con la diversión que generará este gran juego basado en el multipremiado libro infantil del mismo nombre.
Características adicionales:","juego-de-mesa-devir-el-monstruo-de-colores-1174232","29990"
